game_id,queen_w,rooks_w,bishops_w,knights_w,pawns_w,queen_b,rooks_b,bishops_b,knights_b,pawns_b
PIgU8NoK,0,0,0,0,0,0,0,0,0,0
7PAFeYTI,0,0,0,0,0,0,0,0,0,0
yYlypKyZ,0,0,0,0,0,0,0,0,0,0
56cihLEK,0,0,0,0,0,0,0,0,0,0
V4upsQib,0,0,0,0,0,0,0,0,0,0
XvT7d9A2,0,0,0,0,0,0,0,0,0,0
TozrL7zv,0,1,0,0,0,0,0,0,0,0
CSwmpJqH,0,0,0,0,0,1,0,0,0,0
E8PYoufl,0,0,0,0,0,0,1,0,0,0
EwVF4Kkq,1,0,0,0,0,0,0,0,0,0
OVdwvITV,0,0,0,0,0,0,0,0,0,0
MbA4mvop,0,0,0,0,0,0,0,0,0,0
TlBc4CvH,0,0,0,0,0,0,0,0,0,0
QucyeP9M,0,0,0,0,0,0,0,0,0,0
uVWVqz9y,0,0,0,0,0,1,0,0,0,0
6Lbd9tSa,0,0,0,0,0,0,0,0,0,0
K0e8hV8W,0,0,0,0,0,1,0,0,0,0
y5Q7USTm,0,1,0,0,0,0,0,0,0,0
ScgawLAH,0,0,0,0,0,1,0,0,0,0
OeKbJjvi,1,0,0,0,0,0,0,0,0,0
CkSFvCv7,0,0,0,0,0,0,0,0,0,0
434cMzAy,0,0,0,0,0,0,0,0,0,0
yJqebFei,0,0,0,0,0,0,0,0,0,0
mmRmeyED,0,0,0,0,0,0,0,0,0,0
y6xlyJ2b,0,0,0,0,0,0,0,0,0,0
s159hzrZ,0,0,0,0,0,1,0,0,0,0
dPsTEfLf,0,0,0,0,0,0,0,0,0,0
Qmee4L1m,0,0,0,0,0,0,0,0,0,0
Op2FPBFG,0,0,0,0,0,0,0,0,0,0
TJTCF5XE,0,0,0,0,0,0,0,0,0,0
DqiLPEI3,0,0,0,0,0,0,0,0,0,0
inhwuS3P,0,0,0,0,0,0,0,0,0,0
FLrfJuoQ,1,0,0,0,0,0,0,0,0,0
bccFmt4T,0,0,0,0,0,0,0,0,0,0
6W9Yf8JT,0,0,0,0,0,0,0,0,0,0
vPQ5pSZU,0,0,0,0,0,0,0,0,0,0
5YNnABNo,0,1,0,0,0,0,0,0,0,0
Ei6FF214,1,0,0,0,0,0,0,0,0,0
zG5LgZ21,1,0,0,0,0,0,0,0,0,0
ngMNmFy0,0,0,0,0,0,0,1,0,0,0
2pNsdmMu,1,0,0,0,0,0,0,0,0,0
9k4o40Ya,1,0,0,0,0,0,0,0,0,0
akmIXxrt,0,0,0,0,0,0,0,0,0,0
QQSHKUUG,0,0,0,0,0,0,0,0,0,0
Ck2DV4F8,0,0,0,0,0,0,0,0,0,0
C7GJBLvQ,0,0,0,0,0,0,0,0,0,0
W7QKok6F,1,0,0,0,0,0,0,0,0,0
xDVIIqvP,0,0,0,0,0,0,0,0,0,0
j22muX49,0,0,0,0,0,0,0,0,0,0
8ukiBfum,1,0,0,0,0,0,0,0,0,0
fIdg2rmc,0,0,0,0,0,0,0,0,0,0
Zi9n0OIm,0,0,0,0,0,1,0,0,0,0
vPBXbz32,0,0,0,0,0,0,0,0,0,0
Ol1N2SsP,0,0,0,0,0,0,0,0,0,0
i3HO7XFR,0,1,0,0,0,0,0,0,0,0
EYN4CWzr,0,0,0,0,0,0,0,0,0,0
zpV8fD4X,0,0,0,0,0,1,0,0,0,0
N02e9rtf,0,0,0,0,0,1,0,0,0,0
xYmUilur,0,0,0,0,0,0,1,0,0,0
5x6VChLL,0,0,0,0,0,0,0,0,0,0
znggkPJB,0,0,0,0,0,0,0,0,0,0
vgjBMNW2,0,0,0,0,0,0,1,0,0,0
YZKwkrHF,0,1,0,0,0,0,0,0,0,0
Anu9lWZY,0,0,0,0,0,0,0,0,0,0
H6qvL0ww,0,0,0,0,0,0,0,0,0,0
Rr1Av7xf,0,0,0,0,0,0,0,0,0,0
RdnBExGY,0,0,0,0,0,1,0,0,0,0
YjLSioFa,0,1,0,0,0,0,0,0,0,0
aEBF7X0G,0,0,0,0,0,0,0,0,0,0
j6yZvoTO,0,0,0,0,0,0,0,0,1,0
6J7P8dMY,0,0,0,0,0,1,0,0,0,0
kx33gJRS,1,0,0,0,0,0,0,0,0,0
KOHN02b7,0,0,0,0,0,0,0,0,0,0
xncVgDer,0,0,0,0,0,0,0,0,0,0
qAuFfOAT,0,0,0,0,0,0,0,1,0,0
WTAhxlRQ,0,0,0,0,0,0,0,0,0,0
T4VEU3Uq,1,0,0,0,0,0,0,0,0,0
zAe0X7a7,0,0,0,0,0,0,0,0,0,0
5fngzAdm,0,0,0,0,0,1,0,0,0,0
oO3WAiB0,0,0,0,0,0,0,0,0,0,0
01iiUBtT,0,0,0,0,0,1,0,0,0,0
WfNr7bNk,0,0,0,0,0,0,0,0,0,0
CW3vme2j,0,0,0,0,0,0,0,0,0,0
vzMtSQE3,0,0,0,0,0,0,0,0,0,0
BK85zMOs,0,0,0,0,0,0,0,0,0,0
11xt5kHi,1,0,0,0,0,0,0,0,0,0
vOn3c14q,0,0,0,0,0,0,0,0,0,0
sNmf3N0m,0,0,0,0,0,0,0,0,0,0
vLvmdh9d,0,0,0,0,0,0,0,0,0,0
mrLrcZOj,0,0,0,0,0,0,0,0,0,0
qXHmC6Jy,0,0,0,0,0,0,0,0,0,0
w8boRlEv,0,1,0,0,0,0,0,0,0,0
xNIjN1DW,0,1,0,0,0,0,0,0,0,0
iZSy6wT4,0,0,0,1,0,0,0,0,0,0
V0vZVaQN,0,0,0,0,0,0,0,0,0,0
ygHNaczZ,0,1,0,0,0,0,0,0,0,0
ELIR2xWy,0,0,0,0,0,0,0,0,0,0
ppmobudi,0,0,0,0,0,0,0,0,0,0
hp0W4kR6,0,0,0,0,0,1,0,0,0,0
CyGFwJfl,0,0,0,0,0,1,0,0,0,0
vrUU0nTy,1,0,0,0,0,0,0,0,0,0
v80z9vvT,0,0,0,0,0,0,0,0,0,0
subaa1Re,0,0,0,0,0,1,0,0,0,0
hxSpAfM0,0,0,0,0,0,0,0,0,0,0
jYYNE6Xg,0,0,0,0,0,0,0,0,0,0
Dlowrw4q,0,0,0,0,0,0,0,0,0,0
fGQfoOow,0,0,0,0,0,0,0,0,0,0
9gtv3jXk,0,0,0,0,0,0,0,0,0,0
mVxQJb1M,0,0,0,0,0,0,0,0,0,0
qlI67Nr7,0,0,0,0,0,0,0,0,0,0
lVkHJhrL,0,0,0,0,0,0,0,0,0,0
XH4IhRBN,1,0,0,0,0,0,0,0,0,0
uO1JzYru,0,0,0,0,0,0,0,0,0,0
f1LvsHEO,1,0,0,0,0,0,0,0,0,0
vFFbM0Eq,0,1,0,0,0,0,0,0,0,0
bk0EVKrW,0,0,0,0,0,1,0,0,0,0
pLqeAcsA,1,0,0,0,0,0,0,0,0,0
TDRntb7U,1,0,0,0,0,0,0,0,0,0
4s9bEirO,0,0,0,0,0,0,0,0,0,0
Ijgb4qP2,0,1,0,0,0,0,0,0,0,0
ANCt81yC,0,0,0,0,0,0,0,0,0,0
bR1FlT52,0,1,0,0,0,0,0,0,0,0
LkhwzMPX,0,0,0,0,0,0,0,0,0,0
gtVEsKY7,0,0,0,0,0,0,0,0,0,0
TPlqsWks,1,0,0,0,0,0,0,0,0,0
dIOfxxoQ,1,0,0,0,0,0,0,0,0,0
hvR3gZ3F,0,0,0,0,0,0,0,0,0,0
WHvmwXPO,0,0,0,0,0,0,0,0,0,0
eDJeQhEn,0,0,0,0,0,0,0,0,0,0
9ZkpQHdK,0,0,0,0,0,0,0,0,0,0
jf3aWmOe,0,0,0,0,0,0,0,0,0,0
u4xsMn6K,0,0,0,0,0,0,0,0,0,0
OkJ5XZIy,0,0,0,0,0,0,0,0,0,0
aqicixtD,0,0,0,0,0,0,0,0,0,0
RvYENqec,0,0,0,0,0,0,1,0,0,0
DXNR7mLV,0,1,0,0,0,0,0,0,0,0
gJsHmgb2,0,0,0,0,0,0,0,0,0,0
3hnk7mQg,0,1,0,0,0,0,0,0,0,0
z4TQM1Ud,0,0,0,0,0,0,0,0,0,0
FpWd03Og,0,0,0,0,0,1,0,0,0,0
IQMyBxBA,0,0,0,0,0,0,0,0,0,0
7cUhlPva,0,0,0,0,0,1,0,0,0,0
BiscYXwU,1,0,0,0,0,0,0,0,0,0
Az4CH5ey,0,0,0,0,0,0,1,0,0,0
vF3j3dgn,0,0,0,0,0,0,0,0,0,0
tmJZ0EFx,0,0,0,0,0,0,0,0,0,0
ZTxpQSwW,0,0,0,0,0,0,0,0,0,0
YcYEyEAp,0,0,0,0,0,0,0,0,0,0
U3XWgFBc,1,0,0,0,0,0,0,0,0,0
bimIQ1IO,0,0,0,1,0,0,0,0,0,0
IQXdEEmw,1,0,0,0,0,0,0,0,0,0
l9Vfjj03,0,0,0,0,0,0,0,0,0,0
woRLfG2V,0,0,0,0,0,1,0,0,0,0
DQdkTGwD,0,0,0,0,0,0,0,0,0,0
gVgO6Bh6,0,0,0,0,0,0,0,0,0,0
v3GzDidW,0,0,0,0,0,0,0,0,0,0
CksRNYH1,1,0,0,0,0,0,0,0,0,0
pC0nxTHH,0,0,0,0,0,0,0,0,0,0
SUSeLtdy,0,0,0,0,0,0,0,0,0,0
b1HbpKQt,0,0,0,0,0,0,0,0,0,0
Tk4QmZl0,0,0,0,0,0,0,0,0,0,0
U1dSMZH5,0,0,0,0,0,0,0,0,1,0
a9xWCT7H,1,0,0,0,0,0,0,0,0,0
vRB8J1xW,0,0,0,0,0,0,0,0,0,0
R8u83hpu,0,1,0,0,0,0,0,0,0,0
Qxz5DT30,0,1,0,0,0,0,0,0,0,0
ZC7uZhVp,0,0,0,0,0,0,0,0,0,0
Auea5KQI,0,0,0,0,0,0,0,0,0,0
UbI6QNFa,1,0,0,0,0,0,0,0,0,0
oSfdK4FJ,0,0,0,0,0,0,0,0,0,0
rbDTqvpx,0,0,0,0,0,0,0,0,0,0
lr4qTfux,0,0,0,0,0,0,0,0,0,0
L0lKYMQA,0,0,0,0,0,0,0,0,0,0
cPclgz6q,0,0,0,0,0,0,0,0,0,0
qPMQ74Vm,0,0,0,0,0,1,0,0,0,0
qwj2wgLw,0,0,0,0,0,0,0,0,0,0
kFwEcF5Q,0,0,0,0,0,0,1,0,0,0
2Gz3IfHc,0,0,0,0,0,0,0,0,0,0
ZWE2tF6H,0,0,0,0,0,0,0,0,0,0
qUcJl3eq,1,0,0,0,0,0,0,0,0,0
QTKhBiL7,0,0,0,0,0,1,0,0,0,0
CEzyp06C,0,0,1,0,0,0,0,0,0,0
DBDDVDvb,0,0,0,0,0,0,0,0,0,0
1fLi1gcD,0,0,0,0,0,0,0,0,0,0
EVWkFLfj,0,0,0,0,0,0,1,0,0,0
QJl0eebS,0,0,0,0,0,0,0,0,0,0
zhoKm2D8,1,0,0,0,0,0,0,0,0,0
XVdkHMUi,0,0,0,0,0,0,1,0,0,0
qx9jIOQM,0,0,0,0,0,0,0,0,0,0
DFhXFeCB,0,0,0,0,0,0,0,0,0,0
qTY0s4GM,0,0,0,0,0,0,0,0,0,0
XVNMo8Cf,0,0,0,0,0,0,0,0,0,0
g9SwlrJ5,1,0,0,0,0,0,0,0,0,0
JyELaheF,0,0,0,0,0,0,0,0,0,0
B1Sb7gUe,0,0,0,0,0,0,0,0,0,0
ZiBXrtGP,0,0,0,0,0,0,0,0,0,0
EUmatUud,0,0,0,0,0,0,0,0,0,0
7zyuvZ5a,0,0,0,0,0,0,0,0,0,0
7CRqLO9G,1,0,0,0,0,0,0,0,0,0
D4WfI1dP,0,0,0,0,0,1,0,0,0,0
KqcmbHCv,0,0,0,0,0,0,0,0,0,0
NSLihccE,0,0,0,0,0,0,0,0,0,0
rkQQ4eHx,0,0,0,0,0,0,0,1,0,0
LZeMTU2V,1,0,0,0,0,0,0,0,0,0
ZbQ4gnko,0,0,0,0,0,0,0,0,0,0
fCCzStfc,0,0,0,0,0,0,0,0,0,0
8qz1KmSr,1,0,0,0,0,0,0,0,0,0
Dvo5VsUR,0,0,0,0,0,0,0,0,0,0
OAFBZ6Hi,0,0,0,0,0,0,0,0,0,0
mHCwGy2q,0,0,0,0,0,0,0,0,0,0
F80siePS,0,0,0,0,0,0,0,0,0,0
kGyASGv1,0,0,0,0,0,1,0,0,0,0
ehGtPKCq,0,0,0,0,0,0,0,0,0,0
ctzb3CUG,0,0,0,0,0,0,0,0,0,0
RjWyFlPT,0,0,0,0,0,0,0,0,0,0
SGEjIuj0,0,0,0,0,0,0,0,0,0,0
qf19EWSV,0,0,0,0,0,0,1,0,0,0
NpiG8IAh,0,0,0,0,0,0,1,0,0,0
gMvpGAv4,0,0,0,0,0,1,0,0,0,0
Kz4OyPVz,0,0,0,0,0,0,0,0,0,0
2ZMEUHAD,0,0,0,0,0,0,0,0,0,0
isPl8o5N,0,0,0,0,0,0,0,0,0,0
31RinIfB,0,0,0,0,0,0,1,0,0,0
NIObmw91,0,0,0,0,0,0,0,0,0,0
3FEtFNDk,0,0,0,0,0,0,0,0,0,0
zEL6XJqc,0,1,0,0,0,0,0,0,0,0
u8I5xtKj,0,0,0,0,0,0,0,0,0,0
WkHVD5RQ,0,0,0,0,0,0,1,0,0,0
VzW3T3FD,0,0,0,0,0,1,0,0,0,0
XchiKeeE,0,0,0,0,0,0,0,0,0,0
X2xWg8Eh,0,0,0,0,0,0,0,0,0,0
9WS062ls,0,0,0,0,0,0,0,0,0,0
eqH7SNV6,0,0,0,0,0,0,0,0,0,0
ALKdOKGe,0,1,0,0,0,0,0,0,0,0
BAhSJwov,0,0,0,0,0,0,0,0,0,0
Hxwch1O5,0,0,0,0,0,0,0,0,0,0
1jZpZ1er,0,0,0,0,0,0,0,0,0,0
Ywxx7MUR,0,0,0,0,0,0,0,0,0,0
mcn4i5MS,0,0,0,0,0,0,0,0,0,0
WytttTo2,1,0,0,0,0,0,0,0,0,0
aWtRsZWV,1,0,0,0,0,0,0,0,0,0
quaeoyEm,0,1,0,0,0,0,0,0,0,0
O547n5mr,0,0,0,0,0,0,0,0,0,0
VMAbASYQ,0,0,0,0,0,0,0,0,0,0
oqtgpLAT,0,0,0,0,0,0,0,0,0,0
H1TzxLDs,0,0,0,0,0,0,0,0,0,0
i57WJtWX,0,0,0,0,0,0,0,0,0,0
Sk6nXeY9,0,0,0,0,0,0,0,0,0,0
GaDGUAHD,0,0,0,0,0,0,0,0,0,0
lHBGaSN8,0,0,0,0,0,0,0,0,0,0
E4HNncYT,0,0,0,0,0,1,0,0,0,0
Zur6hlin,0,0,0,0,0,0,1,0,0,0
evNzGgqp,0,0,0,0,0,1,0,0,0,0
Xji3CxXQ,0,0,0,0,0,0,0,0,0,0
TwAm7gc0,0,0,0,0,0,0,0,0,0,0
O9xx7w82,0,0,0,0,0,0,0,0,0,0
irM6XnGZ,0,0,0,0,0,0,0,0,0,0
pSi9fyNO,0,0,0,0,0,0,1,0,0,0
Auj1f1BZ,1,0,0,0,0,0,0,0,0,0
odVHWnul,0,0,0,0,0,0,0,0,0,0
igDqApZc,0,0,0,0,0,0,0,0,0,0
bvsy4P71,0,0,0,0,0,0,0,0,0,0
ZtbHcInE,0,0,0,0,0,0,0,0,0,0
fSCUKQCP,0,0,0,0,0,0,0,0,0,0
W81HEgZC,0,0,0,0,0,0,0,0,0,0
gycYDRUv,0,0,0,0,0,0,0,0,0,0
KUe2dIjx,0,0,0,0,0,0,0,0,0,0
OQhjrndW,0,0,0,0,0,0,0,0,0,0
6WDaI0WA,0,0,0,0,0,0,0,0,0,0
obQpehrf,0,0,0,0,0,1,0,0,0,0
dQsOJ1zI,0,0,0,0,0,0,0,0,0,0
bkpFxaEP,0,0,0,0,0,0,0,1,0,0
dbpzj7I4,0,0,0,0,0,0,0,0,0,0
BOhEztDn,0,0,0,0,0,0,0,0,0,0
zqEb07zh,0,0,0,0,0,0,1,0,0,0
fBQl4cIp,0,0,0,0,0,0,0,0,0,0
bH1TYspN,0,0,0,0,0,0,0,0,0,0
tnO2RBiK,1,0,0,0,0,0,0,0,0,0
x2QXpRa5,1,0,0,0,0,0,0,0,0,0
XDC7SVnN,0,0,0,0,0,1,0,0,0,0
J9INlB3l,0,0,0,0,0,1,0,0,0,0
UZUli3Vs,0,0,0,0,0,0,0,0,0,0
Q8E30KvQ,0,0,0,0,0,0,0,0,0,0
exy1JvCv,0,0,0,0,0,0,0,0,0,0
LFmOpwY8,0,0,0,0,0,0,0,0,0,0
CJUDtYGJ,0,0,0,0,0,0,0,0,0,0
PTunaJcF,0,0,0,0,0,0,0,0,0,0
4z7I4Jqd,1,0,0,0,0,0,0,0,0,0
MrvBBiOO,1,0,0,0,0,0,0,0,0,0
GsTO1eC9,1,0,0,0,0,0,0,0,0,0
wt2C0SSp,0,0,0,0,0,0,0,0,0,0
GgVTJg80,0,0,0,0,0,1,0,0,0,0
6X2noost,0,0,0,0,0,0,0,0,0,0
4zmAR2ZY,0,0,0,0,0,0,0,0,0,0
XGIBgBNh,0,0,0,0,0,0,0,0,0,0
9JdVddr4,0,0,0,0,0,0,1,0,0,0
ibC65P3o,0,0,0,0,0,1,0,0,0,0
coupfhAK,0,0,0,0,0,0,0,0,0,0
lstLmOt6,0,0,0,0,0,0,0,0,0,0
3StXjFQI,0,0,0,0,0,0,0,0,0,0
LAMLhK9L,1,0,0,0,0,0,0,0,0,0
e1cVpVPr,1,0,0,0,0,0,0,0,0,0
rsfvTuLg,0,0,0,0,0,0,0,0,0,0
Mw6aBCVh,0,0,0,0,0,0,0,0,0,0
72mv2vQo,1,0,0,0,0,0,0,0,0,0
J2ESGo8s,1,0,0,0,0,0,0,0,0,0
VO9u0TxL,0,0,0,0,0,1,0,0,0,0
1ssETuU1,0,0,0,0,0,0,0,0,0,0
DNLZYnXB,0,0,0,0,0,1,0,0,0,0
fmDlVgbM,0,0,0,0,0,1,0,0,0,0
EmYQXjMH,0,0,0,0,0,0,0,0,0,0
3VInK8ny,0,0,0,0,0,0,0,0,0,0
jBD7NwpM,0,0,0,0,0,0,0,0,0,0
ZVzepJfe,0,0,0,0,0,0,0,0,0,0
a2B5jAx2,1,0,0,0,0,0,0,0,0,0
lYNkZYsF,0,0,0,0,0,0,1,0,0,0
6zHRFexr,0,0,0,0,0,0,0,0,0,0
zCZZSOZm,1,0,0,0,0,0,0,0,0,0
sXpaxl9a,1,0,0,0,0,0,0,0,0,0
rpZXYp5R,1,0,0,0,0,0,0,0,0,0
RlqZ6ZBu,0,1,0,0,0,0,0,0,0,0
ibUpMfIN,0,0,0,0,0,1,0,0,0,0
7Y6SH63q,0,0,0,0,0,0,0,0,0,0
x7dFRrAn,0,0,0,0,0,0,0,0,0,0
1dBPM401,0,0,0,0,0,1,0,0,0,0
eNpD2V94,0,0,0,0,0,0,0,0,0,0
aKbzrNo7,0,0,0,0,0,0,0,0,0,0
11SMLajq,1,0,0,0,0,0,0,0,0,0
NdManTys,0,0,0,0,0,0,0,0,0,0
LJfZfDzC,0,0,0,0,0,0,0,0,0,0
kC6sZkO3,1,0,0,0,0,0,0,0,0,0
fWFOawn3,0,0,0,0,0,0,0,0,0,0
e825T1Vg,0,0,0,0,0,0,0,0,0,0
CG5gQfsX,0,0,0,0,0,0,0,0,0,0
ALOYo2MM,0,0,0,0,0,1,0,0,0,0
mv7PtZeB,0,0,0,0,0,0,0,0,0,0
8hM6UJkL,1,0,0,0,0,0,0,0,0,0
wwB9eWAI,0,0,1,0,0,0,0,0,0,0
N7V98xGm,1,0,0,0,0,0,0,0,0,0
nEueTv2y,0,0,0,0,0,0,0,0,0,0
t6grA9qm,0,0,0,0,0,0,0,0,0,1
sfae1pAB,0,0,0,0,0,0,0,0,0,0
tELouqpd,0,0,0,0,0,0,0,0,0,0
GQCefTk3,0,0,0,0,0,0,0,0,0,0
t7Hcp6nS,1,0,0,0,0,0,0,0,0,0
XdMmdhz2,1,0,0,0,0,0,0,0,0,0
5Ibr1ZJZ,0,0,0,0,0,0,0,0,0,0
Iee1lHW6,0,0,0,0,0,0,0,0,0,0
xxYfY3I2,0,0,0,0,0,0,0,0,0,0
R4jr5aVX,1,0,0,0,0,0,0,0,0,0
EqjayWlO,1,0,0,0,0,0,0,0,0,0
gZeLgN85,1,0,0,0,0,0,0,0,0,0
dT5EYRmU,0,0,0,0,0,1,0,0,0,0
RPtlvcnc,0,0,0,0,0,1,0,0,0,0
a8ceXtau,0,0,0,0,0,0,0,0,0,0
W9LZcTQ7,0,0,0,0,0,0,0,0,0,0
PbRhOilD,0,0,0,0,0,0,0,0,0,0
xU9NFOe5,0,0,0,0,0,0,0,0,0,0
SY2pofgX,0,0,0,0,0,0,0,0,0,0
HWzjXI2V,0,0,0,0,0,0,0,0,0,0
46pr83Hm,0,0,0,0,0,0,0,0,0,0
hACWclnA,0,0,0,0,0,0,0,0,0,0
Gfj3FYCa,0,0,0,0,0,1,0,0,0,0
XUXfAQAP,0,0,0,0,0,0,0,0,0,0
fRX0hAP1,0,0,0,0,0,0,1,0,0,0
p2OjXgwp,0,0,0,0,0,0,0,0,0,0
tYKLFVaF,0,0,0,0,0,0,0,0,0,0
pfPlsmPN,0,0,0,0,0,0,0,0,0,0
tgfISEn0,0,0,0,0,0,1,0,0,0,0
gOSIkRNd,1,0,0,0,0,0,0,0,0,0
1BO03WxI,0,0,0,0,0,0,0,0,0,0
00U5XfWR,0,0,0,0,0,0,0,0,0,0
zYnBACyi,1,0,0,0,0,0,0,0,0,0
Adi8vpxT,1,0,0,0,0,0,0,0,0,0
gP6IzQWz,0,0,0,0,0,0,0,0,0,0
T7pTzU32,0,0,0,0,0,0,0,0,0,0
A18jnyBg,0,0,0,0,0,1,0,0,0,0
5zcTupFx,1,0,0,0,0,0,0,0,0,0
f0KJ05Rg,0,0,0,0,0,0,0,0,0,0
964Zbye6,0,1,0,0,0,0,0,0,0,0
5XkMr9AU,0,0,0,0,0,0,0,0,0,0
RKmM712Y,0,0,0,0,0,0,0,0,0,0
nqzoTBoF,0,0,0,0,0,0,0,0,0,0
5IRpnmI9,0,0,0,0,0,0,0,0,0,0
5di6i1Ec,0,0,0,0,0,1,0,0,0,0
q6YcOHsl,0,0,0,0,0,0,0,0,0,0
2mEYJJ3F,0,0,0,0,0,0,0,0,0,0
Uh2LX29y,0,0,0,0,0,0,0,0,0,0
fBB2Vknn,0,0,0,0,0,0,0,0,0,0
WxQDeAeh,0,0,0,0,0,0,0,0,0,0
6HPYupl6,0,0,0,0,0,0,0,0,0,0
ZfAlcYfw,0,0,0,0,0,0,0,0,0,0
Lh2AxDxY,0,0,0,0,0,0,0,0,0,0
6qn643hb,0,0,0,0,0,1,0,0,0,0
9zrTx0Sv,0,0,0,0,0,0,0,0,0,0
heaPtg31,1,0,0,0,0,0,0,0,0,0
x9OHvthB,0,0,0,0,0,0,0,0,0,0
ayiO9Eu7,1,0,0,0,0,0,0,0,0,0
x2tz13v3,0,0,0,0,0,0,0,0,0,0
bv8NiZh2,1,0,0,0,0,0,0,0,0,0
yQnuQtaX,0,0,0,0,0,0,0,0,0,0
irokBmKB,0,0,0,0,0,0,0,0,0,0
FVBn7vyr,0,1,0,0,0,0,0,0,0,0
hQ8aNhIk,0,0,0,0,0,0,0,0,0,0
eniLoBkP,0,0,0,0,0,1,0,0,0,0
Oc81feUC,0,0,0,0,0,0,0,0,0,0
1TeSOscb,0,0,0,0,0,0,0,0,0,0
wovzlYWL,0,0,0,0,0,0,0,0,0,0
jq4C3qnf,0,1,0,0,0,0,0,0,0,0
QO1r9Llg,0,0,0,0,0,0,0,0,0,0
jYO5bm4f,0,0,0,0,0,0,0,0,0,0
r6SxrzOM,0,0,0,0,0,0,0,0,0,0
2F1s1g2O,0,0,0,0,0,0,0,0,0,0
0anuG3X2,0,0,0,0,0,1,0,0,0,0
j9BPp1We,1,0,0,0,0,0,0,0,0,0
uAM0hTa9,0,0,0,0,0,1,0,0,0,0
sIc5yOEw,0,0,0,0,0,1,0,0,0,0
T6HOSKag,0,0,0,0,0,0,0,0,0,0
lYNQp68w,0,0,0,0,0,0,0,0,0,0
GepCEvCv,0,0,0,0,0,1,0,0,0,0
jUKTx6lj,1,0,0,0,0,0,0,0,0,0
Xcq0KFLj,1,0,0,0,0,0,0,0,0,0
1a3xY5JH,0,1,0,0,0,0,0,0,0,0
hx4HFRuq,0,0,0,0,0,0,0,0,0,0
tHJF1Smp,1,0,0,0,0,0,0,0,0,0
I9RMLkBb,0,0,0,0,0,0,1,0,0,0
1lDmsyAj,0,0,0,0,0,0,0,0,0,0
KCdnUk6I,0,0,0,0,0,1,0,0,0,0
QJwJKsT7,0,0,0,0,0,1,0,0,0,0
yOSoSHMS,0,0,0,0,0,0,0,0,0,0
D8vtS8rX,0,0,0,0,0,0,0,0,0,0
hhIBCLRi,0,0,0,0,0,0,0,0,0,0
rwk9qRYr,0,0,0,0,0,0,1,0,0,0
CqCTnXqy,0,0,0,0,0,1,0,0,0,0
V69yU6nm,0,0,0,0,0,0,0,0,0,0
djSsqGkB,0,0,0,0,0,0,1,0,0,0
gk4OQqzx,0,0,0,0,0,0,0,0,0,0
HKXsuNxg,0,0,0,0,0,1,0,0,0,0
LvLHnpo2,0,0,0,0,0,1,0,0,0,0
Z8qyF0xO,0,0,0,0,0,1,0,0,0,0
sb488kJt,0,0,0,0,0,0,0,0,0,0
DUxzevA9,1,0,0,0,0,0,0,0,0,0
LwIjChL4,0,0,0,0,0,0,0,0,0,0
9jYlGSk8,1,0,0,0,0,0,0,0,0,0
laSb4SoO,0,0,0,0,0,0,0,0,0,0
IVXxGv6L,0,0,0,0,0,0,0,0,0,0
1o5KnUnt,0,0,0,0,0,1,0,0,0,0
cxoI4Pct,0,0,0,0,0,0,0,0,0,0
gCZZudVP,1,0,0,0,0,0,0,0,0,0
Pdok6MmX,0,0,0,0,0,0,0,0,0,0
5eapUlLa,0,0,0,0,0,1,0,0,0,0
rqMyzvC7,1,0,0,0,0,0,0,0,0,0
vYVkNYcC,0,0,0,0,0,0,0,0,0,0
TXalgslf,1,0,0,0,0,0,0,0,0,0
d53Mfnlg,0,0,0,0,0,0,0,0,0,0
lBN5c2I4,0,0,0,0,0,0,0,0,0,0
fYRek0FQ,0,0,0,0,0,0,0,0,0,0
I8F7ilPx,0,0,0,0,0,0,0,0,0,0
Drhh62nF,0,0,0,0,0,0,0,0,0,0
AaR3MmI1,0,0,0,0,0,0,0,0,0,0
OJfTEr3R,0,0,0,0,0,1,0,0,0,0
cZt6PIv1,0,0,0,0,0,0,0,0,0,0
ZVm8NeQd,0,0,0,0,0,1,0,0,0,0
gKOkncjg,0,0,0,0,0,0,0,0,0,0
dTPg5NEb,0,0,0,0,0,0,0,0,0,0
M2rUxWEL,0,0,0,0,0,0,0,0,0,0
QNczjn5j,1,0,0,0,0,0,0,0,0,0
fGgZuX6d,0,0,0,0,0,0,0,0,0,0
o5abAnGj,0,0,0,0,0,0,0,0,0,0
9EiFhpCa,0,0,0,0,0,0,0,0,0,0
nixfCdlF,0,0,0,0,0,0,0,0,0,0
5mgcv3dp,1,0,0,0,0,0,0,0,0,0
6V14t1FA,0,0,0,0,0,1,0,0,0,0
lpuqIHqf,0,0,0,0,0,0,0,0,0,0
1ZP10ZMh,0,0,0,0,0,0,0,0,0,0
PMOMxTUa,0,0,0,0,0,0,0,0,0,0
wYNAmaAv,0,0,0,0,0,0,0,0,0,0
aI2spnaT,0,0,0,0,0,0,0,0,0,0
Ll77UJFQ,0,0,0,0,0,0,0,0,0,0
9jCFnxBx,0,0,0,0,0,0,0,0,0,0
WryBJxtJ,0,0,0,0,0,1,0,0,0,0
e7cSl9wb,0,0,0,0,0,0,0,0,0,0
Mh7O5jsS,0,0,0,0,0,1,0,0,0,0
Szb5UxZG,0,0,0,0,0,0,0,0,0,0
En3sBjnR,0,0,0,0,0,1,0,0,0,0
